"YEAR","CASEID","PERNUM","LINENO","WT06","OCC2_CPS8","IND2_CPS8","IND_CPS8","WRKHOMEABLE"
2019,20190807192173,1,1,5734057.308856000,111,201,6990,
2019,20190807192174,1,1,13732652.68216900,125,240,7860,
2019,20190807192182,1,1,31417876.83879600,200,130,2570,
2019,20190807192185,1,1,12682144.18105600,110,170,6290,
2019,20190807192197,1,1,9843393.641687000,9999,9999,99999,
2019,20190807192203,1,1,12924702.35183400,131,231,7680,
2019,20190807192210,1,1,6857968.917827000,180,231,7690,
2019,20190807192216,1,1,10447749.30424700,110,300,9370,
2019,20190807192224,1,1,8129051.059993000,133,270,8660,
2019,20190807192235,1,1,7112688.014679000,140,160,5580,
2019,20190807192245,1,1,9319307.471497000,9999,9999,99999,
2019,20190807192246,1,1,8504411.306894000,180,160,5275,
2019,20190807192247,1,1,10642027.95131200,9999,9999,99999,
2019,20190807192248,1,1,7629384.638767000,130,251,8270,
2019,20190807192254,1,1,17356248.86170100,9999,9999,99999,
2019,20190807192255,1,1,11159595.37985300,200,232,7790,
2019,20190807192256,1,1,9053951.008052000,110,100,170,
2019,20190807192259,1,1,10562281.36847300,9999,9999,99999,
2019,20190807192279,1,1,26226463.76006000,9999,9999,99999,
2019,20190807192281,1,1,5230669.684249000,120,210,7070,
2019,20190807192282,1,1,2975423.766565000,200,240,7860,
2019,20190807192286,1,1,6818811.194317000,140,150,4470,
2019,20190807192287,1,1,7637263.901197000,9999,9999,99999,
2019,20190807192288,1,1,14633349.86719800,125,240,7860,
2019,20190807192295,1,1,2716544.401667000,190,300,9570,
2019,20190807192296,1,1,13804089.58094700,9999,9999,99999,
2019,20190807192301,1,1,11009284.84547400,9999,9999,99999,
2019,20190807192302,1,1,41377422.34671700,170,120,770,
2019,20190807192308,1,1,26355937.35157300,123,250,8190,
2019,20190807192309,1,1,17825577.14352400,170,120,770,
2019,20190807192312,1,1,7156259.265664000,122,160,4980,
2019,20190807192313,1,1,17396328.30629800,133,300,9390,
2019,20190807192322,1,1,6252768.969919000,150,231,7590,
2019,20190807192333,1,1,12222462.59439100,9999,9999,99999,
2019,20190807192335,1,1,18516084.73678400,9999,9999,99999,
2019,20190807192336,1,1,3512483.802453000,125,240,7860,
2019,20190807192339,1,1,4251755.665532000,124,9999,6672,
2019,20190807192353,1,1,23156524.74359700,140,145,2290,
2019,20190807192356,1,1,7229967.080290000,9999,9999,99999,
2019,20190807192357,1,1,4910073.691572000,121,170,6080,
2019,20190807192358,1,1,3006026.182029000,9999,9999,99999,
2019,20190807192359,1,1,8043470.946156000,125,252,8470,
2019,20190807192360,1,1,8569719.424098000,126,220,7490,
2019,20190807192365,1,1,8994281.427401000,150,170,6370,
2019,20190807192368,1,1,3995723.708583000,132,271,8680,
2019,20190807192373,1,1,6875813.359463000,140,201,6990,
2019,20190807192377,1,1,12422488.46383800,9999,9999,99999,
2019,20190807192388,1,1,12045445.82532300,110,220,7380,
2019,20190807192389,1,1,5377740.333129000,110,240,7890,
2019,20190807192391,1,1,7574904.818943000,9999,9999,99999,
2019,20190807192393,1,1,6589418.887671000,9999,9999,99999,
2019,20190807192394,1,1,3622491.438351000,9999,9999,99999,
2019,20190807192399,1,1,9479244.787597000,150,145,2190,
2019,20190807192401,1,1,3043215.377539000,111,220,7280,
2019,20190807192402,1,1,6900180.849779000,160,140,1180,
2019,20190807192403,1,1,16435401.44501000,130,251,8090,
2019,20190807192404,1,1,33200214.73874800,127,251,8090,
2019,20190807192408,1,1,8808236.980340000,9999,9999,99999,
2019,20190807192410,1,1,6016777.928524000,132,240,7860,
2019,20190807192413,1,1,4465788.285676000,200,220,7390,
2019,20190807192421,1,1,2626696.797725000,127,250,8190,
2019,20190807192433,1,1,18671637.09738200,9999,9999,99999,
2019,20190807192436,1,1,8215706.388484000,111,200,6880,
2019,20190807192437,1,1,13045918.63566400,126,160,5275,
2019,20190807192440,1,1,12923921.25076200,9999,9999,99999,
2019,20190807192442,1,1,23236428.61633300,9999,9999,99999,
2019,20190807192443,1,1,13097306.67516400,125,240,7860,
2019,20190807192444,1,1,17582869.96080200,180,160,4670,
2019,20190807192457,1,1,10923691.22767200,9999,9999,99999,
2019,20190807192460,1,1,6289403.515709000,9999,9999,99999,
2019,20190807192465,1,1,27698166.64134900,123,292,9160,
2019,20190807192479,1,1,8163881.264151000,9999,9999,99999,
2019,20190807192481,1,1,5854178.982703000,9999,9999,99999,
2019,20190807192482,1,1,7652943.204390000,190,145,2280,
2019,20190807192485,1,1,2857851.498752000,9999,9999,99999,
2019,20190807192487,1,1,1760678.158300000,130,251,8170,
2019,20190807192488,1,1,12912795.06159700,9999,9999,99999,
2019,20190807192492,1,1,7179676.846672000,130,251,7970,
2019,20190807192494,1,1,2170744.303689000,9999,9999,99999,
2019,20190807192496,1,1,2061131.510320000,9999,9999,99999,
2019,20190807192503,1,1,6475605.009816000,125,240,7870,
2019,20190807192507,1,1,3590197.805018000,9999,9999,99999,
2019,20190807192517,1,1,10902088.56758300,190,135,3580,
2019,20190807192524,1,1,8236998.487687000,9999,9999,99999,
2019,20190807192530,1,1,17607004.61015300,200,170,6190,
2019,20190807192531,1,1,10155999.79509800,180,130,2570,
2019,20190807192534,1,1,2391350.250069000,126,220,7490,
2019,20190807192538,1,1,2721154.784954000,180,290,8770,
2019,20190807192553,1,1,4422833.311505000,150,231,7590,
2019,20190807192562,1,1,4286431.384901000,9999,9999,99999,
2019,20190807192563,1,1,31246321.54842000,170,220,7290,
2019,20190807192568,1,1,13569673.15905100,150,160,4890,
2019,20190807192575,1,1,16022549.40187500,150,201,6990,
2019,20190807192577,1,1,5742681.457056000,125,240,7870,
2019,20190807192580,1,1,3542654.403603000,170,120,770,
2019,20190808190094,1,1,104128611.7437640,9999,9999,99999,
2019,20190808190524,1,1,11338416.10622300,110,252,8470,
2019,20190808190538,1,1,4778718.464812000,9999,9999,99999,
2019,20190808190612,1,1,6946250.872661000,9999,9999,99999,
2019,20190808190635,1,1,3469726.812267000,9999,9999,99999,
2019,20190808190663,1,1,6749877.673481000,9999,9999,99999,
2019,20190808190757,1,1,5914038.119907000,125,240,7860,
2019,20190808190785,1,1,1728232.146570000,110,270,8660,
2019,20190808190797,1,1,13738472.15622100,9999,9999,99999,
2019,20190808190833,1,1,5349421.020980000,125,240,7860,
2019,20190808190867,1,1,6065051.859798000,120,220,7380,
2019,20190808190884,1,1,5041541.523624000,9999,9999,99999,
2019,20190808190897,1,1,13095351.60726300,9999,9999,99999,
2019,20190808190914,1,1,6211877.263773000,111,200,6870,
2019,20190808190963,1,1,6116378.225570000,140,160,4770,
2019,20190808190976,1,1,8066117.747348000,150,160,5170,
2019,20190808190986,1,1,3333720.020212000,150,300,9590,
2019,20190808191003,1,1,14312173.84603200,110,133,3380,
2019,20190808191016,1,1,6770490.846773000,120,220,7380,
2019,20190808191036,1,1,4895840.611499000,170,120,770,
2019,20190808191074,1,1,18203317.21646400,120,250,8190,
2019,20190808191140,1,1,30664579.80743600,134,251,8180,
2019,20190808191147,1,1,6802183.496881000,123,292,9160,
2019,20190808191152,1,1,11263119.84135400,9999,9999,99999,
2019,20190808191167,1,1,5122820.329781000,190,135,3580,
2019,20190808191195,1,1,8584422.032855000,9999,9999,99999,
2019,20190808191203,1,1,9785501.612537000,9999,9999,99999,
2019,20190808191218,1,1,2415346.524391000,190,142,1690,
2019,20190808191228,1,1,6529184.128095000,133,280,9290,
2019,20190808191247,1,1,3782066.876744000,9999,9999,99999,
2019,20190808191312,1,1,10958924.45491700,200,150,4470,
2019,20190808191320,1,1,3329373.821326000,9999,9999,99999,
2019,20190808191367,1,1,8210509.294960000,133,240,7860,
2019,20190808191377,1,1,6926015.840042000,140,160,5790,
2019,20190808191391,1,1,41966852.38201400,9999,9999,99999,
2019,20190808191395,1,1,8697182.307581000,110,220,7470,
2019,20190808191453,1,1,5578270.619722000,134,291,8990,
2019,20190808191463,1,1,5956079.681954000,9999,9999,99999,
2019,20190808191482,1,1,2066299.593227000,9999,9999,99999,
2019,20190808191512,1,1,9567919.879977000,127,231,7580,
2019,20190808191518,1,1,25634943.97363000,121,135,3670,
2019,20190808191520,1,1,8848242.945922000,9999,9999,99999,
2019,20190808191557,1,1,10615334.88018400,9999,9999,99999,
2019,20190808191604,1,1,8036958.480326000,150,300,9590,
2019,20190808191633,1,1,5194315.196947000,150,170,6390,
2019,20190808191677,1,1,14969256.16520500,200,145,2270,
2019,20190808191707,1,1,6791713.883100000,9999,9999,99999,
2019,20190808191734,1,1,4320134.915104000,9999,9999,99999,
2019,20190808191788,1,1,26538733.59885600,110,300,9590,
2019,20190808191791,1,1,14539103.96243300,140,220,7380,
2019,20190808191805,1,1,8425657.518742000,190,132,3170,
2019,20190808191806,1,1,5883466.431029000,125,240,7860,
2019,20190808191863,1,1,20019547.58788000,134,280,9290,
2019,20190808191869,1,1,2345035.920852000,9999,9999,99999,
2019,20190808191873,1,1,2272423.274567000,9999,9999,99999,
2019,20190808191879,1,1,14086449.92776300,200,160,4670,
2019,20190808191889,1,1,3656993.977397000,132,260,8590,
2019,20190808191985,1,1,5607314.856812000,120,194,6690,
2019,20190808192025,1,1,20454720.54796400,140,160,5380,
2019,20190808192068,1,1,2968366.843060000,9999,9999,99999,
2019,20190808192084,1,1,3110054.653835000,150,300,9480,
2019,20190808192090,1,1,8431311.703262000,9999,9999,99999,
2019,20190808192160,1,1,11816921.42780800,9999,9999,99999,
2019,20190808192163,1,1,12878556.59375300,150,250,8190,
2019,20190808192173,1,1,3955358.574452000,133,231,7770,
2019,20190808192256,1,1,50689306.57625900,131,260,8590,
2019,20190808192283,1,1,2164069.963764000,124,300,9470,
2019,20190808192298,1,1,10244670.25245900,111,220,7390,
2019,20190808192322,1,1,40656413.89627500,132,271,8680,
2019,20190808192419,1,1,18426061.14337100,9999,9999,99999,
2019,20190808192422,1,1,5610269.552354000,9999,9999,99999,
2019,20190808192439,1,1,34337474.73604900,150,170,6380,
2019,20190808192455,1,1,3711960.699754000,9999,9999,99999,
2019,20190808192457,1,1,8727815.311043000,9999,9999,99999,
2019,20190808192478,1,1,14567737.35458200,132,271,8680,
2019,20190808192513,1,1,9161201.953007000,170,120,770,
2019,20190906190117,1,1,5908131.901829000,9999,9999,99999,
2019,20190906190742,1,1,14755276.36689600,131,260,8590,
2019,20190906190911,1,1,6332977.287909000,9999,9999,99999,
2019,20190906191252,1,1,26073551.42211900,150,201,6990,
2019,20190906191319,1,1,13338815.60842900,125,240,7860,
2019,20190906191363,1,1,41065426.76347400,133,9999,6672,
2019,20190907190068,1,1,1976743.982309000,124,300,9470,
2019,20190907190073,1,1,1563345.916011000,110,170,6170,
2019,20190907190522,1,1,3748831.051072000,9999,9999,99999,
2019,20190907190558,1,1,19923458.55471200,126,220,7370,
2019,20190907190563,1,1,16734053.55429900,9999,9999,99999,
2019,20190907190588,1,1,7669216.445743000,125,240,7860,
2019,20190907190640,1,1,3717465.789225000,134,252,8370,
2019,20190907190654,1,1,16466498.69543700,134,270,8670,
2019,20190907190655,1,1,37113665.67280000,200,231,7580,
2019,20190907190656,1,1,24857367.95877100,110,220,7380,
2019,20190907190673,1,1,24493232.83162700,9999,9999,99999,
2019,20190907190676,1,1,2732322.027920000,124,220,7270,
2019,20190907190734,1,1,15604724.11915200,9999,9999,99999,
2019,20190907190751,1,1,4100794.887567000,9999,9999,99999,
2019,20190907190753,1,1,2880597.121738000,134,170,6070,
2019,20190907190782,1,1,9324472.886534000,110,120,770,
2019,20190907190785,1,1,12189334.15079300,134,100,290,
2019,20190907190792,1,1,10209176.49679300,111,220,7290,
2019,20190907190802,1,1,8140336.554072000,123,292,9160,
2019,20190907190853,1,1,7910788.440536000,180,160,4780,
2019,20190907190867,1,1,5914411.678621000,9999,9999,99999,
2019,20190907190896,1,1,28276137.97322200,124,220,7270,
2019,20190907190902,1,1,9723281.730016000,111,300,9380,
2019,20190907190936,1,1,20049793.55696000,9999,9999,99999,
2019,20190907190958,1,1,1984130.466761000,9999,9999,99999,
2019,20190907190965,1,1,25484855.99198400,150,200,6870,
2019,20190907191009,1,1,25204813.56866800,9999,9999,99999,
2019,20190907191020,1,1,21200246.63413800,200,120,770,
2019,20190907191057,1,1,11823878.84380600,140,160,5170,
2019,20190907191090,1,1,43050290.95286500,190,9999,3895,
2019,20190907191114,1,1,15857694.77613700,132,271,8690,
2019,20190907191117,1,1,3625069.529153000,125,240,7870,
2019,20190907191163,1,1,8721258.857567000,125,150,4170,
2019,20190907191282,1,1,4405569.311688000,9999,9999,99999,
2019,20190907191287,1,1,3193766.748377000,127,250,8190,
2019,20190907191319,1,1,8272255.670502000,110,138,3980,
2019,20190907191339,1,1,7331537.483111000,132,271,8680,
2019,20190907191350,1,1,5579842.994468000,120,220,7380,
2019,20190907191351,1,1,16261085.76232600,200,160,5590,
2019,20190907191382,1,1,4794211.621473000,170,120,770,
2019,20190907191402,1,1,48678884.40798200,150,160,5380,
2019,20190907191405,1,1,10965498.88237700,180,260,8590,
2019,20190907191445,1,1,13862066.09097600,9999,9999,99999,
2019,20190907191492,1,1,4826739.602922000,9999,9999,99999,
2019,20190907191531,1,1,8884428.934869000,200,150,4070,
2019,20190907191538,1,1,3764789.875536000,9999,9999,99999,
2019,20190907191621,1,1,9071692.665720000,9999,9999,99999,
2019,20190907191679,1,1,24153713.90715900,9999,9999,99999,
2019,20190907191758,1,1,4703996.754415000,9999,9999,99999,
2019,20190907191799,1,1,5986416.845350000,9999,9999,99999,
2019,20190907191836,1,1,6586390.234342000,140,210,7070,
2019,20190907191873,1,1,4790564.208564000,121,133,3390,
2019,20190907191929,1,1,12336684.51982500,122,250,8190,
2019,20190907192010,1,1,9206450.794459000,9999,9999,99999,
2019,20190907192024,1,1,9206336.919912000,190,160,4970,
2019,20190907192037,1,1,5626983.588125000,127,251,7970,
2019,20190907192107,1,1,4555813.300349000,9999,9999,99999,
2019,20190907192132,1,1,6390476.587761000,150,170,6170,
2019,20190907192148,1,1,8296394.546984000,9999,9999,99999,
2019,20190907192211,1,1,29468370.44591100,200,100,170,
2019,20190907192213,1,1,5847074.986728000,111,200,6870,
2019,20190907192234,1,1,14368100.08989100,120,191,6570,
2019,20190907192260,1,1,3433086.302357000,190,140,1270,
2019,20190907192266,1,1,13355913.57236100,9999,9999,99999,
2019,20190907192278,1,1,7106329.373467000,126,191,6570,
2019,20190907192327,1,1,19459878.47946000,9999,9999,99999,
2019,20190907192332,1,1,9940004.742474000,125,271,8680,
2019,20190907192372,1,1,11323667.30014500,133,280,9290,
2019,20190907192378,1,1,6130973.049616000,111,200,6970,
2019,20190907192407,1,1,8099742.876163000,150,300,9470,
2019,20190907192448,1,1,9200654.028061000,9999,9999,99999,
2019,20190907192567,1,1,42552577.87660500,127,220,7480,
2019,20190908190002,1,1,24402668.76626500,9999,9999,99999,
2019,20190908190007,1,1,12592810.95836800,130,251,8170,
2019,20190908190011,1,1,14041799.07668700,110,220,7380,
2019,20190908190013,1,1,12331304.77922600,132,271,8680,
2019,20190908190046,1,1,7416187.783515000,133,231,7690,
2019,20190908190053,1,1,5204029.887824000,180,120,770,
2019,20190908190056,1,1,12786339.35954100,120,220,7380,
2019,20190908190062,1,1,4894163.583548000,111,220,7390,
2019,20190908190077,1,1,2935092.361652000,140,160,4970,
2019,20190908190097,1,1,56500927.90067400,150,251,7970,
2019,20190908190102,1,1,14355293.16722400,9999,9999,99999,
2019,20190908190108,1,1,12687687.40980900,126,220,7490,
2019,20190908190110,1,1,5177397.643183000,9999,9999,99999,
2019,20190908190114,1,1,2271460.385986000,120,220,7380,
2019,20190908190120,1,1,14988259.46471100,140,231,7670,
2019,20190908190122,1,1,4005987.771384000,111,220,7280,
2019,20190908190124,1,1,6330126.558178000,127,300,9470,
2019,20190908190137,1,1,1737588.521601000,150,252,8380,
2019,20190908190147,1,1,14712673.02601700,9999,9999,99999,
2019,20190908190152,1,1,13906028.69007700,9999,9999,99999,
2019,20190908190154,1,1,3380762.676075000,9999,9999,99999,
2019,20190908190503,1,1,13005421.46294900,150,160,5170,
2019,20190908190504,1,1,5744572.321445000,9999,9999,99999,
2019,20190908190505,1,1,16858596.61723400,9999,9999,99999,
2019,20190908190506,1,1,18732102.78780500,130,251,8170,
2019,20190908190509,1,1,2507970.186286000,9999,9999,99999,
2019,20190908190519,1,1,4027638.627154000,190,145,2270,
2019,20190908190521,1,1,8762419.937496000,9999,9999,99999,
2019,20190908190523,1,1,4207961.608651000,190,138,3980,
2019,20190908190534,1,1,8538906.781854000,9999,9999,99999,
2019,20190908190541,1,1,10530134.52478600,9999,9999,99999,
2019,20190908190544,1,1,13915434.05692200,9999,9999,99999,
2019,20190908190546,1,1,2257622.105611000,127,250,8190,
2019,20190908190547,1,1,15980533.09295900,110,292,9170,
2019,20190908190549,1,1,17799608.29571200,9999,9999,99999,
2019,20190908190550,1,1,11237849.12092900,111,160,4970,
2019,20190908190551,1,1,13576641.90568500,9999,9999,99999,
2019,20190908190555,1,1,35035030.60315900,9999,9999,99999,
2019,20190908190557,1,1,3774551.179309000,140,160,5570,
2019,20190908190562,1,1,3475769.880901000,140,160,4770,
2019,20190908190564,1,1,7382480.347077000,127,251,8180,
2019,20190908190567,1,1,6924430.054208000,9999,9999,99999,
2019,20190908190571,1,1,12074568.09705300,140,210,7070,
2019,20190908190587,1,1,6063326.285156000,150,211,7080,
2019,20190908190588,1,1,3601028.874213000,9999,9999,99999,
2019,20190908190590,1,1,10872837.66662800,9999,9999,99999,
2019,20190908190597,1,1,2201839.028160000,9999,9999,99999,
2019,20190908190598,1,1,10263980.37106600,9999,9999,99999,
2019,20190908190600,1,1,1865991.269520000,140,160,5380,
2019,20190908190601,1,1,22616050.63973200,170,120,770,
2019,20190908190602,1,1,9916541.048943000,134,280,9290,
2019,20190908190614,1,1,17778851.37095400,200,170,6180,
2019,20190908190616,1,1,4474673.375901000,110,200,6970,
2019,20190908190617,1,1,4441859.673698000,9999,9999,99999,
2019,20190908190621,1,1,6939203.589067000,9999,9999,99999,
2019,20190908190624,1,1,8297413.055757000,9999,9999,99999,
2019,20190908190629,1,1,6750997.319511000,132,271,8680,
2019,20190908190631,1,1,6210080.440387000,125,240,7860,
2019,20190908190634,1,1,9667694.829089000,9999,9999,99999,
2019,20190908190636,1,1,3828358.417323000,150,138,3980,
2019,20190908190638,1,1,4953143.121988000,180,170,6380,
2019,20190908190648,1,1,14334348.78273000,140,201,6990,
2019,20190908190658,1,1,2314514.881812000,9999,9999,99999,
2019,20190908190659,1,1,14719672.00733800,127,220,7480,
2019,20190908190662,1,1,20971167.19229400,150,120,770,
2019,20190908190682,1,1,11493889.63328600,9999,9999,99999,
2019,20190908190685,1,1,4133019.437356000,200,170,6190,
2019,20190908190687,1,1,2793207.478999000,123,135,3580,
2019,20190908190691,1,1,14915133.76852400,132,260,8590,
2019,20190908190706,1,1,7591163.785952000,190,300,9370,
2019,20190908190713,1,1,2088262.214232000,9999,9999,99999,
2019,20190908190714,1,1,9192140.124966000,180,210,7070,
2019,20190908190718,1,1,13971438.40531600,110,251,8270,
2019,20190908190719,1,1,3986754.537328000,150,250,8190,
2019,20190908190729,1,1,4217755.607438000,9999,9999,99999,
2019,20190908190730,1,1,11141897.60337300,9999,9999,99999,
2019,20190908190731,1,1,6694443.322942000,200,170,6190,
2019,20190908190736,1,1,4459907.739877000,9999,9999,99999,
2019,20190908190737,1,1,1647982.534593000,9999,9999,99999,
2019,20190908190738,1,1,2514322.181554000,111,201,6990,
2019,20190908190741,1,1,11394052.99233400,110,220,7380,
2019,20190908190744,1,1,5054111.343489000,9999,9999,99999,
2019,20190908190745,1,1,20685936.79768400,123,300,9470,
2019,20190908190748,1,1,3456289.729234000,120,200,6890,
2019,20190908190751,1,1,22152161.65443400,9999,9999,99999,
2019,20190908190755,1,1,3277927.711441000,150,150,4470,
2019,20190908190758,1,1,3777857.116520000,9999,9999,99999,
2019,20190908190766,1,1,8215285.251216000,125,240,7860,
2019,20190908190768,1,1,13863503.09183200,125,252,8470,
2019,20190908190770,1,1,21748125.42886000,9999,9999,99999,
2019,20190908190781,1,1,10218447.60423700,9999,9999,99999,
2019,20190908190786,1,1,20228800.64453800,133,191,6570,
2019,20190908190787,1,1,6595054.849811000,127,250,8190,
2019,20190908190789,1,1,6115371.750594000,180,290,8770,
2019,20190908190793,1,1,9200315.123011000,9999,9999,99999,
2019,20190908190795,1,1,16771492.88742600,9999,9999,99999,
2019,20190908190798,1,1,14880423.59019700,9999,9999,99999,
2019,20190908190813,1,1,15037368.77595900,9999,9999,99999,
2019,20190908190814,1,1,8493844.535483000,9999,9999,99999,
2019,20190908190819,1,1,19693964.26525600,110,140,1280,
2019,20190908190824,1,1,5411200.357127000,150,300,9380,
2019,20190908190827,1,1,2476989.220500000,9999,9999,99999,
2019,20190908190828,1,1,7955199.782547000,132,271,8680,
2019,20190908190830,1,1,3568828.773982000,127,251,8080,
2019,20190908190835,1,1,4538988.773821000,9999,9999,99999,
2019,20190908190838,1,1,5918808.010462000,150,135,3570,
2019,20190908190841,1,1,6711153.221631000,132,252,8370,
2019,20190908190845,1,1,3507906.624529000,170,120,770,
2019,20190908190846,1,1,32549990.23471200,9999,9999,99999,
2019,20190908190848,1,1,3786176.982177000,9999,9999,99999,
2019,20190908190850,1,1,28118216.11518500,150,251,7980,
2019,20190908190853,1,1,9809223.453216000,9999,9999,99999,
2019,20190908190856,1,1,6970037.167309000,9999,9999,99999,
2019,20190908190861,1,1,13612427.32423700,122,131,2890,
2019,20190908190868,1,1,8350541.832301000,120,200,6870,
2019,20190908190870,1,1,12966952.59357400,124,220,7270,
2019,20190908190872,1,1,3453339.491802000,110,210,7070,
2019,20190908190873,1,1,6702038.677526000,127,250,8190,
2019,20190908190874,1,1,16552164.11352200,150,201,6990,
2019,20190908190877,1,1,13994215.68998000,150,170,6370,
2019,20190908190878,1,1,3129227.583263000,140,138,3960,
2019,20190908190889,1,1,14840969.12481200,123,292,9160,
2019,20190908190895,1,1,26020865.22038000,110,240,7870,
2019,20190908190904,1,1,9226812.140534000,150,201,6990,
2019,20190908190906,1,1,4915816.821767000,9999,9999,99999,
2019,20190908190907,1,1,5402684.365401000,123,220,7390,
2019,20190908190908,1,1,1264169.747572000,140,160,4795,
2019,20190908190909,1,1,6444390.132451000,9999,9999,99999,
2019,20190908190916,1,1,30495494.25364000,125,220,7380,
2019,20190908190921,1,1,2025541.760961000,9999,9999,99999,
2019,20190908190929,1,1,3350547.176679000,190,142,1480,
2019,20190908190932,1,1,10434583.17108900,127,251,8070,
2019,20190908190937,1,1,6117666.152261000,9999,9999,99999,
2019,20190908190939,1,1,8248729.502648000,180,220,7460,
2019,20190908190941,1,1,7454929.461006000,9999,9999,99999,
2019,20190908190943,1,1,3338859.041329000,110,201,6990,
2019,20190908190946,1,1,15371802.33673100,110,220,7470,
2019,20190908190949,1,1,5987877.412665000,121,300,9370,
2019,20190908190951,1,1,2546811.466867000,170,120,770,
2019,20190908190961,1,1,10429711.85652300,150,133,3390,
2019,20190908190964,1,1,2694383.056950000,9999,9999,99999,
2019,20190908190966,1,1,3763982.116742000,180,240,7870,
2019,20190908190967,1,1,2491646.197928000,9999,9999,99999,
2019,20190908190974,1,1,7301425.650753000,125,240,7870,
2019,20190908190993,1,1,12347661.54169600,110,142,1590,
2019,20190908190994,1,1,4282596.353576000,127,300,9480,
2019,20190908190996,1,1,1871578.373768000,110,140,1080,
2019,20190908191002,1,1,17220602.00208100,125,250,8190,
2019,20190908191009,1,1,6366612.013596000,9999,9999,99999,
2019,20190908191012,1,1,10590079.99052900,127,150,4070,
2019,20190908191020,1,1,9749720.922242000,9999,9999,99999,
2019,20190908191021,1,1,14895090.72778500,125,240,7870,
2019,20190908191027,1,1,6268032.254250000,140,160,4795,
2019,20190908191040,1,1,3599186.669774000,124,220,7270,
2019,20190908191043,1,1,10217501.36251500,9999,9999,99999,
2019,20190908191044,1,1,14041439.16378300,110,220,7380,
2019,20190908191045,1,1,10890338.10612300,190,136,3780,
2019,20190908191047,1,1,14990529.29622300,9999,9999,99999,
2019,20190908191057,1,1,1440348.213774000,9999,9999,99999,
2019,20190908191065,1,1,8443934.549497000,111,220,7270,
2019,20190908191066,1,1,16299455.09954700,110,120,770,
2019,20190908191069,1,1,7571844.175510000,125,240,7860,
2019,20190908191084,1,1,3732161.655955000,9999,9999,99999,
2019,20190908191085,1,1,16080021.67023400,9999,9999,99999,
2019,20190908191086,1,1,6272373.526957000,9999,9999,99999,
2019,20190908191087,1,1,19445990.02027600,127,300,9470,
2019,20190908191088,1,1,4019919.052517000,133,138,3980,
2019,20190908191091,1,1,3137164.742421000,9999,9999,99999,
2019,20190908191092,1,1,10541739.36811400,9999,9999,99999,
2019,20190908191095,1,1,17280604.47298400,127,220,7380,
2019,20190908191096,1,1,7798404.738113000,125,240,7860,
2019,20190908191100,1,1,2295589.215540000,9999,9999,99999,
2019,20190908191107,1,1,6338803.107047000,9999,9999,99999,
2019,20190908191112,1,1,4513388.172466000,110,135,3580,
2019,20190908191113,1,1,12450848.80442600,121,220,7290,
2019,20190908191115,1,1,2659139.081312000,9999,9999,99999,
2019,20190908191119,1,1,4473815.004278000,9999,9999,99999,
2019,20190908191124,1,1,5192570.853237000,127,251,8090,
2019,20190908191136,1,1,33638182.16127100,123,250,8190,
2019,20190908191142,1,1,7337029.456368000,110,100,180,
2019,20190908191148,1,1,4066284.114991000,111,220,7390,
2019,20190908191150,1,1,2911156.140234000,124,220,7270,
2019,20190908191156,1,1,13869452.24284800,120,200,6970,
2019,20190908191159,1,1,2201521.484912000,9999,9999,99999,
2019,20190908191171,1,1,4620509.676065000,140,160,4670,
2019,20190908191177,1,1,3162210.660607000,200,170,6080,
2019,20190908191179,1,1,11149625.13169800,130,251,8170,
2019,20190908191180,1,1,15781624.01238700,127,250,8190,
2019,20190908191181,1,1,13387285.13532700,9999,9999,99999,
2019,20190908191182,1,1,3237636.378970000,9999,9999,99999,
2019,20190908191183,1,1,4884235.387996000,150,240,7860,
2019,20190908191184,1,1,5063367.702931000,110,138,3980,
2019,20190908191185,1,1,9110364.057139000,9999,9999,99999,
2019,20190908191188,1,1,10660490.45502700,111,220,7380,
2019,20190908191189,1,1,13045578.05255000,131,220,7490,
2019,20190908191191,1,1,13915530.72421200,122,220,7390,
2019,20190908191192,1,1,9804424.890242000,9999,9999,99999,
2019,20190908191205,1,1,9112986.135490000,120,160,5275,
2019,20190908191206,1,1,15410284.73383300,125,240,7860,
2019,20190908191208,1,1,3106145.075675000,110,132,3190,
2019,20190908191226,1,1,7277615.413239000,9999,9999,99999,
2019,20190908191230,1,1,9122603.590795000,170,250,8190,
2019,20190908191232,1,1,21243611.09342400,150,220,7280,
2019,20190908191235,1,1,3256827.592333000,9999,9999,99999,
2019,20190908191236,1,1,4677843.425703000,9999,9999,99999,
2019,20190908191241,1,1,6286308.797483000,9999,9999,99999,
2019,20190908191242,1,1,7062165.328230000,180,160,4690,
2019,20190908191243,1,1,4601652.575502000,110,300,9380,
2019,20190908191258,1,1,4054340.906065000,131,300,9470,
2019,20190908191263,1,1,19472344.91794300,125,240,7860,
2019,20190908191273,1,1,6891357.197269000,111,120,770,
2019,20190908191282,1,1,3607728.938011000,180,120,770,
2019,20190908191289,1,1,1191893.569573000,140,290,8770,
2019,20190908191291,1,1,14332072.42655400,110,250,8190,
2019,20190908191297,1,1,6847226.661627000,121,140,1180,
2019,20190908191303,1,1,25297160.53076100,9999,9999,99999,
2019,20190908191305,1,1,4751047.314009000,9999,9999,99999,
2019,20190908191315,1,1,2820814.968974000,9999,9999,99999,
2019,20190908191316,1,1,3132759.802597000,9999,9999,99999,
2019,20190908191317,1,1,9023357.094279000,9999,9999,99999,
